"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF6","Calabria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",54,,
"ITF6","Calabria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",53,,
"ITF6","Calabria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",36,,
"ITF6","Calabria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",48,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",36,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",31,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",43,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",34,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",39,,
"ITG2","Sardegna","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",36,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",76,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",44,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",62,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",71,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",76,,
"ITE4","Lazio","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",70,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",51.5,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",48,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",47.2,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",42.2,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",50.9,,
"ITD","Nord-est","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",41.3,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",11,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",12,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",10,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",13,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",5,,
"ITD2","Provincia Autonoma Trento","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",8,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",54.4,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",44.6,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",52,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",55.1,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",55.4,,
"ITD3","Veneto","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",58.2,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",38.6,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",46.1,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",40.5,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",45,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",42.6,,
"ITE3","Marche","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",48.4,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",17,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",24,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",20,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",17,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",8,,
"ITF3","Campania","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",22,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",53,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",41.8,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",41,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",44.1,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",58.3,,
"ITC3","Liguria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",39.8,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",89.1,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",96.2,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",84.6,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",87,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",85.9,,
"ITD4","Friuli-Venezia Giulia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",86.5,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",16,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",14,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",18,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",14,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",27,,
"ITG2","Sardegna","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",20,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",82.5,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",91.3,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",87,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",85,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",89.3,,
"ITCD","Nord","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",85.6,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",12,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",19,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",18,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",12,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",16,,
"ITF4","Puglia","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",24,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",54.7,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",46.9,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",53.8,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",53,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",40.2,,
"ITE2","Umbria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",56.3,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",82.3,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",88.5,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",92.9,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",92.5,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",86.6,,
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.3,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",1,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",2,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",1,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",5,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",3,,
"ITF2","Molise","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",2,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",27.3,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",22.3,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",19,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",17.7,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",17.7,,
"ITE","Centro","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",25.2,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",22,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",40,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",37,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",25,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",30,,
"ITC1","Piemonte","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",39,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",14.4,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",17.1,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",13.8,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",14.5,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",14.8,,
"ITG1","Sicilia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",5.1,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",74,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",83.5,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",73.7,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",71.7,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",79.3,,
"3","periferia area metropolitana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",76.2,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",220,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",294,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",259,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",267,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",244,,
"ITD","Nord-est","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",276,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",65.3,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",73.8,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",62.7,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",68,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",71.1,,
"ITF1","Abruzzo","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",78,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",21,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",15,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",16,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",20,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",18,,
"ITE3","Marche","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",22,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",73.1,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",66.9,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",72.4,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",71.1,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",70.2,,
"ITF","Sud","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",69.8,,
"ITD","Nord-est","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",156,,
