"ITTER107","Territorio","TIPO_DATO14","Tipo dato","ISTITUTO_SAN","Tipo di istituto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",2361066,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",241084,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",242858,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",217485,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",160064,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",139983,,
"ITD","Nord-est","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",140453,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",76576,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",74616,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",72434,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",67482,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",70278,,
"ITD","Nord-est","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",74494,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",6.58,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",6.4,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",6.22,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",5.8,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",6.03,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",6.41,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",11,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",11,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",11,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",11,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",11,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",8,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",294076,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",297736,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",311497,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",303307,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",307182,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",302026,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",5637,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",5265,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",5220,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",4650,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",7664,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",8440,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",2943,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",2564,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",2279,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",1948,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",2798,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",2803,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",2.77,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",2.42,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",2.15,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",1.83,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",2.62,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",2.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",85906,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",84317,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",100500,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",95082,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",96233,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",87713,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",0,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",6,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",6,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",5,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",5,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",5,,
"ITD2","Provincia Autonoma Trento","18","istituti di cura","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",5,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",208170,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",213419,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",210997,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",208225,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",210949,,
"ITD2","Provincia Autonoma Trento","25","giornate di degenza in regime ordinario","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",214313,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",5637,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",5265,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",5220,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",4650,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",7664,,
"ITD2","Provincia Autonoma Trento","30","giornate di presenza in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",8440,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",2943,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",2564,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",2279,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",1948,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",2798,,
"ITD2","Provincia Autonoma Trento","118","dimissioni in day hospital","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",2803,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2014","2014",5.47,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2015","2015",4.77,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2016","2016",4.23,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2017","2017",3.61,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2018","2018",5.18,,
"ITD2","Provincia Autonoma Trento","119","dimissioni in day hospital per 1.000 abitanti","PRVHOSPNHS","casa di cura privata accreditata","2019","2019",5.15,,
